evidence_identity_id,source_lane,source_record_id,edition_target_id,evidence_role,measure_class,population_unit,population_low_persons,population_base_persons,population_high_persons,population_definition,reference_year,territory,script_or_mode,source_ids,source_urls,source_locators,additivity_class,overlap_group,disposition,rank_eligible,row_sha256
canonical:pop:ea8bdabcef8f924abe03dc20,v2_population,pop:ea8bdabcef8f924abe03dc20,edition-target:lang:zh-Hans-CN:written,POPULATION_OR_CONTEXT,person_times,person_times,,4544200,,"Registrations for higher-education self-study examinations in 2025, reported as person-times rather than distinct people",2025,,,SRC_MOE_EDU_2025,https://www.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,ef79ff8d05bcfbe573e75c6f2960de297d63169f71d6dbd70432a21005ea223e
canonical:pop:eb8f51b0ea8da14dc32c0bbd,v2_population,pop:eb8f51b0ea8da14dc32c0bbd,edition-target:lang:mfa-Arab-TH,POPULATION_OR_CONTEXT,home_or_first_language,persons_L1_planning_range_nonadditive,1000000,,1500000,Same planning range as Rumi row; non-additive script-access edition.,,,,THA_UIL_PATANI,https://www.uil.unesco.org/en/litbase/patani-malay-thai-bilingual/multilingual-education-thailand,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,e632df2c48aae92f0abb0811181d64d885a212f0099b835ee00aa5d34f5a662c
canonical:pop:edfec6339bd840e51c26a58e,v2_population,pop:edfec6339bd840e51c26a58e,edition-target:lang:bjn-Latn-ID,POPULATION_OR_CONTEXT,home_or_first_language,persons_daily_home_language_age5plus,,3650000,,Rounded BPS daily-home-language count for people age five and above.,2010,,,IDN_BPS_LANG_2010,https://www.bps.go.id/en/publication/2012/05/23/55eca38b7fe0830834605b35/nationality--ethnicity--religion--and-dailylanguage-of-indonesian-population.html,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,59dea05f97999fbae1b81c54e1dcfa1142895cc77cc9e804d01dc94309be7544
canonical:pop:ee91bd6a1245bdc50af0ab7e,v2_population,pop:ee91bd6a1245bdc50af0ab7e,edition-target:lang:ja-Jpan-JP,POPULATION_OR_CONTEXT,enrolment,persons,,59377,,Higher-education students with disability certificate or diagnosis/health examination establishing disability,2025,,,JPN-S012,https://www.jasso.go.jp/statistics/gakusei_shogai_syugaku/2025.html,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,cbea905f7448a32bc1479d43b2daf339f7cfb5cf5035d8f072e7ab685000bda8
canonical:pop:eeb104969546c4a01a2c60b5,v2_population,pop:eeb104969546c4a01a2c60b5,edition-target:lang:unresolved-tag:any-spoken-language-variety-terminology-timing-pronunciation-and-voice-r:global-instantiate-by-media-language,POPULATION_OR_CONTEXT,disability_proxy,persons_blind_GBD_2020_proxy,,43000000,,Approximate number of blind people in the 2020 VLEG/GBD vision-loss model; proxy only and not a count of audio-description users.,2020,,,IAPB_VISION_2020,https://www.iapb.org/wp-content/uploads/2021/05/Vision-Atlas_Global-Snapshot_18052021.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,06a88747b5c32fb3c07b9d344fd42ec3cc7c7e2cd2dbf67d27ab967dc82d1c3f
canonical:pop:ef654c1ae1b22e0badd557a9,v2_population,pop:ef654c1ae1b22e0badd557a9,edition-target:lang:ayo-PY,POPULATION_OR_CONTEXT,ethnicity_or_identity_proxy,persons_indigenous_identity_proxy,,2520,,People identifying with the Ayoreo people; not a speaker count.,2022,,,SRC_AMAR_PRY_INDIG_2022,https://www.ine.gov.py/Publicaciones/Biblioteca/documento/237/Resultados-Finales-Censo-Indigena.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,2adbb7e17335ed1bf02581b93cf7370ab947d55180815508138b359dcc85523b
canonical:pop:efac9649b3a5f457238c9b94,v2_population,pop:efac9649b3a5f457238c9b94,edition-target:lang:id-Latn-ID,POPULATION_OR_CONTEXT,enrolment,bachelor's enrolments,,8542317,,Bachelor's programme enrolment stock reported by PDDikti for 2025.,2025,,,PDDIKTI_HE_2025,https://lldikti3.kemdiktisaintek.go.id/wp-content/uploads/2026/05/Buku-Statistik-Pendidikan-Tinggi-Tahun-2025.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,6117aa356c80c82e5564ac9f75dcc5412ddc4d4abc9ec4513a731b3f6d63438f
canonical:pop:efff62121285d2edd7f73e45,v2_population,pop:efff62121285d2edd7f73e45,edition-target:lang:tl-Latn-PH,POPULATION_OR_CONTEXT,household_count,households,10523000,10523000,10523000,Households reporting Tagalog generally spoken at home; not people.,2020,,,SRC_PSA_PH_2020,https://psa.gov.ph/system/files/phcd/02%20-Press%20Release%20on%20Language_Dialect%20Generally%20Spoken%20at%20Home_030323_PMMJ_CRD.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,9e670e4ceb34fd1a10d9cec17995513ec8701f8363243c804dfbe87807179a26
canonical:pop:f05f95e48ae76f4d336fd2e4,v2_population,pop:f05f95e48ae76f4d336fd2e4,edition-target:lang:zh-Hans-CN:written,POPULATION_OR_CONTEXT,disability_population_ceiling,persons,85000000,,,Official plan states that China has more than 85 million disabled people,2021,,,SRC_CDPF_DISABILITY_PLAN,https://www.cdpf.org.cn/zwgk/ghjh/af85c8a4edd744159b1a60f659a36d9b.htm,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,22afe25b530e35759485c6c675129592d77cc4ec1ac564f41140094df9e300ce
canonical:pop:f11bb07a90bf383e717ecdce,v2_population,pop:f11bb07a90bf383e717ecdce,edition-target:lang:rhg-Rohg-BD,POPULATION_OR_CONTEXT,status_cohort,people,1800000,1800000,1800000,"Reported stateless Rohingya at mid-2025; status cohort, not script-specific language count.",2025,,,SRC_UNHCR_MID_2025,https://www.unhcr.org/mid-year-trends,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,3af66f02d91967412ac6e65ec7d87896314d2a066035ea1c48e73710dfc00750
canonical:pop:f13a1e88b606ae7fd303c7c9,v2_population,pop:f13a1e88b606ae7fd303c7c9,edition-target:lang:ps-Arab-PK,POPULATION_OR_CONTEXT,l1,persons_L1,43633946,43633946,43633946,Census mother-tongue count,2023,,,PBS_MT_2023,https://www.pbs.gov.pk/wp-content/uploads/census_tables/tables/table_11_national.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,68d35985308e7d1b8bcbbb1bf92960c20a0f9d63820c902f2148fe50f6f0f171
canonical:pop:f20f2aed448b7b634e9f5fb0,v2_population,pop:f20f2aed448b7b634e9f5fb0,edition-target:lang:de-Latn-001,POPULATION_OR_CONTEXT,macro_speaker_estimate,people,95000000,100000000,105000000,"Institutional estimate of native speakers, around 100m.",2013,,,SRC_GOETHE_GERMAN,https://www.goethe.de/resources/files/pdf21/gi_04-13_en-web.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,2352e21a3b6a948533093951f4ace8f4a5328cb572d4759d2fd0ca4eb1ad6e76
canonical:pop:f28e7b6aa0216b33c197d307,v2_population,pop:f28e7b6aa0216b33c197d307,edition-target:lang:guc-CO,POPULATION_OR_CONTEXT,speaker_or_reported_ability,persons_named_language_speaker_estimate,,334939,,Named-language speaker estimate in the national decennial language plan.,,,,SRC_AMAR_COL_LANG_PLAN,https://dokumen.pub/plan-decenal-de-lenguas-nativas-de-colombia-9789587534948.html,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,fa919724788ab9a609a555cae8b88c83b6f6c3caff1e3c415ecb411fb9a6ee83
canonical:pop:f2908250e7250cb593a3f5da,v2_population,pop:f2908250e7250cb593a3f5da,edition-target:macro:IDN_NON_INDONESIAN_SPEAKER_ACCESS,POPULATION_OR_CONTEXT,negative_ability_aggregate,persons age 5+,,5177554,,People aged five or older reported unable to speak Indonesian under the BPS conversational definition.,2022,,,BPS_LANG_SPEAK_2022,https://sensus.bps.go.id/topik/tabular/sp2022/196/1/0,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,de7ff67a5d72f46a8c53552f47e4e01d538a9cd2a4f99bb6807e9584442095af
canonical:pop:f2fb2cb4b3319348b3b7b6bc,v2_population,pop:f2fb2cb4b3319348b3b7b6bc,edition-target:lang:rcf-Latn-RE,POPULATION_OR_CONTEXT,percentage_only,percent_age18_64_childhood_home_creole_only,,48,,Adults ages 18–64 reporting only Creole in the childhood home; a separate 22% reported both Creole and French,survey reported 2024,,,OIO_7390EBB1C54E,https://www.insee.fr/fr/statistiques/8279889,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,8fa73cc241b2aaca67a2832c9002c44abb2e86e150698a11a53db52122cb69bf
canonical:pop:f306bc4090e9b57f2dbd3a80,v2_population,pop:f306bc4090e9b57f2dbd3a80,edition-target:lang:unresolved-tag:muong-varieties:viet-nam-muong-ethnicity-proxy,POPULATION_OR_CONTEXT,ethnicity_or_identity_proxy,persons_ethnicity_proxy,,1452095,,2019 ethnicity proxy; not an exact variety or direct speaker count.,2019,,,VNM_CENSUS_2019,https://tongdieutradanso.vn/uploads/data/6/files/files/Population%20and%20Housing%20Census%202019_final%20report.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,ee57e85e024b2b7916c18d66adedd85e3f7b0427583fb48916e3315cad776f15
canonical:pop:f30ea6d4f591134989fc8933,v2_population,pop:f30ea6d4f591134989fc8933,edition-target:lang:ve-Latn-ZA,POPULATION_OR_CONTEXT,percentage_only,percent,,2.5,,Share of South Africa population reporting Tshivenda as household language,2022,,,SRC_STATSSA_CENSUS_2022,https://www.statssa.gov.za/wp-content/uploads/2023/11/Mbalo-brief-November.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,216f911b3cdc5b39c1ba7e034ceb28fbdad2c8eee62a7fb698863070d4acca81
canonical:pop:f33bbaa1682c2f12b998e134,v2_population,pop:f33bbaa1682c2f12b998e134,edition-target:lang:prl-PE,POPULATION_OR_CONTEXT,home_or_first_language,persons_sign_language_mother_tongue,,10447,,People reporting LSP as mother tongue; not all LSP users.,2017,,,SRC_AMAR_PER_INEI_LSP_2017,https://www.inei.gob.pe/media/MenuRecursivo/publicaciones_digitales/Est/Lib1676/03.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,5a4df1e7c346e719e8f80570a7bee00a645e18528f2f24074702e034f98e246a
canonical:pop:f347529ae7ac1a1b4af03612,v2_population,pop:f347529ae7ac1a1b4af03612,edition-target:lang:otw-CA,POPULATION_OR_CONTEXT,speaker_or_reported_ability,persons_2021_language_knowledge,,220,,People reporting knowledge of Daawaamwin / Odawa; mother-tongue count 130. Counts randomly rounded.,2021,,,SRC_AMAR_CAN_ALGONQ_2021,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,0b6f224525bcdc1b96b168878829fa2e52eee7d1a2c99710664d8456f1c94832
canonical:pop:f49bada43f82f2e1749e84ce,v2_population,pop:f49bada43f82f2e1749e84ce,edition-target:lang:ayr-AR,POPULATION_OR_CONTEXT,percentage_only,percent_of_self_identified_people_speak_or_understand_own_language,,50.8,,Share of the self-identified Argentina Aymara people who speak or understand the people's language; denominator count is not encoded here.,2022,,,SRC_AMAR_ARG_INDEC_2022,https://www.indec.gob.ar/ftp/cuadros/poblacion/censo2022_poblacion_indigena.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,60a146ea211920653e8b08c5862726154344ba3cadcb9d352091557d81e6b9fc
canonical:pop:f5f0ed99d5d08d292b1bdd8c,v2_population,pop:f5f0ed99d5d08d292b1bdd8c,edition-target:lang:unresolved-tag:ava-guarani:paraguay-ava-guarani-people,POPULATION_OR_CONTEXT,ethnicity_or_identity_proxy,persons_indigenous_identity_proxy,,22694,,People identifying with the Ava Guaraní people; not a speaker count.,2022,,,SRC_AMAR_PRY_INDIG_2022,https://www.ine.gov.py/Publicaciones/Biblioteca/documento/237/Resultados-Finales-Censo-Indigena.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,d540ad6b549edc0565a7f317dac5cfd15817dfc4a62b3473aec7adaf7f464e6c
canonical:pop:f5fe74bef65af636ea7f2c74,v2_population,pop:f5fe74bef65af636ea7f2c74,edition-target:lang:mai-Deva-NP,POPULATION_OR_CONTEXT,l1,persons_L1,3222389,3222389,3222389,Census mother-tongue count,2021,,,NPL_LANG_2021,https://censusnepal.cbs.gov.np/results/files/result-folder/Language%20in%20Nepal.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,c0536217d59606fd303234c18588dc1a474a2cdc8e02059c578f45e5221fbd79
canonical:pop:f6619caf8327caf3d2a22960,v2_population,pop:f6619caf8327caf3d2a22960,edition-target:lang:mgm-Latn-TL,POPULATION_OR_CONTEXT,home_or_first_language,persons_L1,,195778,,2015 census L1 count reproduced in an open peer-reviewed study.,2015,,,TLS_CENSUS_LANGUAGE_STUDY,https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,e75cc4c9b099a3a727d92af6b62404cd51dc8396b938002b667597cb0d66cb70
canonical:pop:f71177c091b3e0054383d5d4,v2_population,pop:f71177c091b3e0054383d5d4,edition-target:lang:agu-GT,POPULATION_OR_CONTEXT,home_or_first_language,persons_age4plus_mother_tongue,,10145,,People age 4+ reporting Awakateko as mother tongue.,2018,,,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,c362e3fae94a31016a954fd2ab3fc3e23d46ad612b58346bf6c6b79e68e8e3a6
canonical:pop:f880a4d5c4b969242e52968f,v2_population,pop:f880a4d5c4b969242e52968f,edition-target:lang:unresolved-tag:jamaican-country-sign-konchri-sain:st-elizabeth-jamaica,POPULATION_OR_CONTEXT,disability_proxy,deaf_adult_users_stale_estimate,,40,,Approximate deaf adult users in 2009; many hearing community members also signed.,2009,,,SRC_AMAR_JAM_COUNTRY_SIGN,https://lms.jamdeaf.org.jm/pluginfile.php/1562/mod_resource/content/1/Socio%20linguistic%20profile%20of%20the%20Deaf%20community.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,e640b14bd19329b6be34b04e74e3912a579bdb28321f36dcf31415afd09d0ed6
canonical:pop:f88e047ae9f91bef2d8dc9a3,v2_population,pop:f88e047ae9f91bef2d8dc9a3,edition-target:lang:ja-Jpan-JP,POPULATION_OR_CONTEXT,enrolment,persons,,60013,,Residence-status Student holders enrolled in graduate schools,2025,,,JPN-S007,https://www.studyinjapan.go.jp/ja/statistics/enrollment/data/2605291000.html,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,83e4cc12565a040216e3430e002cf9ec02cbf66d0f32cc3ea29785eb237c686b
canonical:pop:f947d8b186ac763530534d7c,v2_population,pop:f947d8b186ac763530534d7c,edition-target:lang:ykg-RU,POPULATION_OR_CONTEXT,speaker_or_reported_ability,persons_within_named_people_reporting_same_named_language_knowledge_shared_where_noted,,300,,"Shared Yukaghir language-knowledge count; ethnic population 1,813; not split from Forest Yukaghir.",2021,,,SRC_AMAR_RUS_ROSSTAT_2021,https://rosstat.gov.ru/storage/mediabank/Tom5_tab18_VPN-2020.xlsx,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,53e401ab7f751a1acc08409348fbcd5d02558ce35c489cba05f67b4959c93108
canonical:pop:f954ecbfa521ac0984f243a1,v2_population,pop:f954ecbfa521ac0984f243a1,edition-target:lang:ky-Cyrl-KG,POPULATION_OR_CONTEXT,l1,people,5360056,5360056,5360056,Own-nationality native-language count in Census 2022.,2022,,,SRC_KYRGYZ_CENSUS_2022,https://stat.gov.kg/media/publicationarchive/0f717d2d-5078-4e18-8b56-fb2a530462a2.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,ee20ccc1381ab336de91853da1cfa0edb37b57d17b02d9a47a07cdaf11a4270e
canonical:pop:f95fbedf90f373eca0f79dec,v2_population,pop:f95fbedf90f373eca0f79dec,edition-target:lang:brh-Arab-PK,POPULATION_OR_CONTEXT,l1,persons_L1,2778670,2778670,2778670,Census mother-tongue count,2023,,,PBS_MT_2023,https://www.pbs.gov.pk/wp-content/uploads/census_tables/tables/table_11_national.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,5729bfe3a701941eb7e3dad14c8b5bc548ebbcb4d65a674685c32379245f27a1
canonical:pop:f9cec7ee185d0e3cd5d487b3,v2_population,pop:f9cec7ee185d0e3cd5d487b3,edition-target:lang:vi-Latn-VN,POPULATION_OR_CONTEXT,ethnicity_or_identity_proxy,persons_ethnicity_proxy,,82085826,,2019 Kinh ethnicity count; not a direct language-use measure.,2019,,,VNM_CENSUS_2019,https://tongdieutradanso.vn/uploads/data/6/files/files/Population%20and%20Housing%20Census%202019_final%20report.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,bb22e28b681623c282ef4c78fac747df3110c9e8419d8dc0e4a69247016fbf31
canonical:pop:fa5e0e45f5ed8fcab6218f60,v2_population,pop:fa5e0e45f5ed8fcab6218f60,edition-target:lang:unresolved-tag:chilean-quechua-exact-local-variety-required:chile-chilean-quechua-exact-local-va,POPULATION_OR_CONTEXT,speaker_or_reported_ability,persons_age5plus_speak_or_understand,,39430,,People age 5+ who speak or understand Quechua; variety unresolved.,2024,,,SRC_AMAR_CHL_INE_2024,https://censo2024.ine.gob.cl/wp-content/uploads/2025/12/sintesis_resultados_censo2024.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,bffb6efd6fc6d3d06ab412e6785f4ff4157bf57e407f542311d43f7c8655459c
