language_target_id,language_target_label,language_tag,country_identity_status,country_region_subtag,stage_identity_status,stage_scope_values_json,endpoint_identity_status,candidate_identity_ready,eligible_population_measure_count,eligible_population_measure_ids_json,population_factor_status,conditional_chain_status,education_need_status,resource_gap_status,resource_evidence_locator_target_id,academic_nonoverlap_status,standardized_access_gain_status,accessible_delivery_reach_status,conditional_functional_use_status,scorer_candidate_row_ready,scorer_factor_chain_ready,rankable_now,package_intervention_ids_json,source_candidate_ids_json,missing_requirements_json
lang:mr-Deva-IN,Marathi,mr-Deva-IN,EXACT_BCP47_REGION_IDENTITY,IN,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""A1-A2-B-C-D"",""all_stages""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:78fb5d4ae3e4f19bf50a1c9d""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,CATEGORICAL_TARGET_LOCATOR_ONLY_NOT_A_QUANTITATIVE_STAGE_ROUTE_FACTOR,mr-Deva-IN,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:lang-mr-deva-in:general""]","[""glob_mr_deva_in"",""sa_in_marathi_deva""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:mrl-Latn-FM,Mortlockese,mrl-Latn-FM,EXACT_BCP47_REGION_IDENTITY,FM,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""ECE–secondary; teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:e433584af1835e762c19a6af""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:oio-fm-mrl-latn""]","[""OIO_FM_MRL_LATN""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:mwr-Deva-IN,Marwari,mwr-Deva-IN,EXACT_BCP47_REGION_IDENTITY,IN,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""A1-A2-D-B""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:e971c0d9ad86571a6d181fcc""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:sa-in-marwari-deva""]","[""sa_in_marwari_deva""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:my-Mymr-MM,Burmese / Burmese / Myanmar language,my-Mymr-MM,EXACT_BCP47_REGION_IDENTITY,MM,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""all_stages"",""foundational; primary; secondary; TVET; tertiary; postgraduate/research; professional""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:e5ce23e04310977f9e30a710""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,CATEGORICAL_TARGET_LOCATOR_ONLY_NOT_A_QUANTITATIVE_STAGE_ROUTE_FACTOR,my-Mymr-MM,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:glob-my-mymr-mm"",""package:sea-mm-myanmar-national""]","[""SEA_MM_MYANMAR_NATIONAL"",""glob_my_mymr_mm""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:na-Latn-NR,Nauruan / dorerin Naoero,na-Latn-NR,EXACT_BCP47_REGION_IDENTITY,NR,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""primary–lower secondary""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:6275ddc5fb49a1ec70eec247""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:oio-nr-nau-latn""]","[""OIO_NR_NAU_LATN""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:nav-US,Diné Bizaad / Navajo,nav-US,EXACT_BCP47_REGION_IDENTITY,US,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:cc607bc6838ff4211cf2ec30""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-usa-dine""]","[""AMAR_USA_DINE""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:ne-Deva-IN,Nepali (India jurisdiction pack),ne-Deva-IN,EXACT_BCP47_REGION_IDENTITY,IN,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""A1-A2-B-C""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:da45950f41bcde67fe785d65""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:sa-in-nepali-deva""]","[""sa_in_nepali_deva""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:ne-Deva-NP,Nepali (Nepal standard),ne-Deva-NP,EXACT_BCP47_REGION_IDENTITY,NP,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""A1-A2-B-C-D""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:292607b924bd2ee5422ae070""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:sa-np-nepali-deva""]","[""sa_np_nepali_deva""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:nen-Latn-NC,Nengone,nen-Latn-NC,EXACT_BCP47_REGION_IDENTITY,NC,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""ECE–lycée; teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:949e89951282a978265b5aa9""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:oio-nc-nengone-latn""]","[""OIO_NC_NENGONE_LATN""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:nio-RU,Nganasan,nio-RU,EXACT_BCP47_REGION_IDENTITY,RU,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:5461824a3bac510b5f3e77c4""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-rus-nganasan""]","[""AMAR_RUS_NGANASAN""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:nsk-CA,Naskapi,nsk-CA,EXACT_BCP47_REGION_IDENTITY,CA,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:5bb1430136a88a1940369a9c""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-can-naskapi""]","[""AMAR_CAN_NASKAPI""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:nzs-NZ,New Zealand Sign Language,nzs-NZ,EXACT_BCP47_REGION_IDENTITY,NZ,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""all_stages_accessibility""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:2c6b4fbd82a93bd3d3893336""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:glob-nzs-nz""]","[""glob_nzs_nz""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:ojs-CA,Oji-Cree / Anishininiimowin,ojs-CA,EXACT_BCP47_REGION_IDENTITY,CA,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:750ff1a1ce930cd090bdce4e""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-can-oji-cree""]","[""AMAR_CAN_OJI_CREE""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:ojw-CA,Saulteau / Western Ojibway,ojw-CA,EXACT_BCP47_REGION_IDENTITY,CA,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:a907d8aa1337cd5dc04f8208""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-can-saulteau""]","[""AMAR_CAN_SAULTEAU""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:or-Orya-IN,Odia / Odia (raw standard return),or-Orya-IN,EXACT_BCP47_REGION_IDENTITY,IN,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""A1-A2-B-C"",""all_stages""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:db9a140a68322945679808d3""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:lang-or-orya-in:general""]","[""glob_or_orya_in"",""sa_in_odia_orya""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:otw-CA,Daawaamwin / Odawa,otw-CA,EXACT_BCP47_REGION_IDENTITY,CA,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:f347529ae7ac1a1b4af03612""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-can-odawa""]","[""AMAR_CAN_ODAWA""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
