decision_rank,edition_target_id,label,language_tag,population_basis_class,order_lane,population_low,population_base,population_high,population_source_id,population_definition,population_reference_year,population_confidence,population_atom_id,schooling_language_gap,learning_completion_gap,open_resource_scarcity,academic_lingua_franca_nonoverlap,delivery_gap,accessibility_gap,intrinsic_need_low,intrinsic_need_model,intrinsic_need_high,intrinsic_need_p05,intrinsic_need_median,intrinsic_need_mean,intrinsic_need_p95,top10_probability,top100_probability,standard_compute_p50_fecu,compute_evidence_class,population_rank_eligible,primary_order_eligible,model_status,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,evidence_bounds_source_complete,evidence_bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,local_work_exclusion,synthetic_or_model_prior
,edition-target:lang:kun-Latn-ER,Kunama,kun-Latn-ER,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,1171428571.428571,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:kuz-CL,Ckunza,kuz-CL,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,1171428571.428571,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:kwy-Latn-AO,San Salvador Kongo,kwy-Latn-AO,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,1171428571.428571,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:kxd-Latn-BN,Brunei Malay,kxd-Latn-BN,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,4100000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:kxm-Khmr-TH,Northern Khmer,kxm-Khmr-TH,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,10231409.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:THA,0.40000000,0.14528123,0.50000000,0.40000000,0.04566406,0.50000000,,,,,,,,,,1230000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:lb-Latn-LU,Luxembourgish,lb-Latn-LU,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:ldi-Latn-CG,Laari,ldi-Latn-CG,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2050000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:lg-Latn-UG,Luganda,lg-Latn-UG,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,6423111.750000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:UGA,0.40000000,0.66943528,0.50000000,0.40000000,0.67875084,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:lkt-US,Lakota,lkt-US,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,13671394.280000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:USA,0.40000000,0.04761159,0.50000000,0.40000000,0.02653099,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:ln-Latn-CD,Lingala — DRC,ln-Latn-CD,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,6268470.722222,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:COD,0.40000000,0.52678139,0.50000000,0.72900000,0.78913250,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:ln-Latn-CD:variety:drc-standard-lingala,DRC Standard Lingala,ln-Latn-CD,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,6268470.722222,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:COD,0.40000000,0.52678139,0.50000000,0.72900000,0.78913250,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:ln-Latn-CD:variety:kinshasa-lingala,Kinshasa Lingala,ln-Latn-CD,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,6268470.722222,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:COD,0.40000000,0.52678139,0.50000000,0.72900000,0.78913250,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:ln-Latn-CG,Republic of Congo Lingala,ln-Latn-CG,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2050000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:lns-Latn-CM,Lamnso',lns-Latn-CM,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,630769230.769231,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:lo-Laoo-LA,Lao,lo-Laoo-LA,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2733333333.333333,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1180000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:lol-Latn-CD,Mongo,lol-Latn-CD,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,6268470.722222,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:COD,0.40000000,0.52678139,0.50000000,0.40000000,0.78913250,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:loz-Latn-ZM,Lozi,loz-Latn-ZM,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,1366666666.666667,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:lsb-BI,Burundian Sign Language,lsb-BI,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2733333333.333333,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1250000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:lu-Latn-CD,Luba-Katanga,lu-Latn-CD,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,6268470.722222,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:COD,0.40000000,0.52678139,0.50000000,0.40000000,0.78913250,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:lua-Latn-CD,Tshiluba,lua-Latn-CD,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,6268470.722222,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:COD,0.40000000,0.52678139,0.50000000,0.72900000,0.78913250,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:luo-Latn-KE,Dholuo,luo-Latn-KE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,4109463.785714,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:KEN,0.40000000,0.30934415,0.50000000,0.40000000,0.44011887,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mas-Latn-KE,Maasai,mas-Latn-KE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,4109463.785714,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:KEN,0.40000000,0.30934415,0.50000000,0.40000000,0.44011887,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mas-Latn-TZ,Maasai,mas-Latn-TZ,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,5038990.357143,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:TZA,0.40000000,0.52608958,0.50000000,0.40000000,0.58218950,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mav-BR,Sateré-Mawé,mav-BR,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,11200652.894737,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:BRA,0.40000000,0.17404569,0.50000000,0.40000000,0.07868264,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mch-VE,Ye’kwana,mch-VE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,820000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mdh-Latn-PH,Maguindanaon,mdh-Latn-PH,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,6488164.555556,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:PHL,0.40000000,0.29084985,0.50000000,0.40000000,0.18968495,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mdw-Latn-CG,Mbochi,mdw-Latn-CG,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2050000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:men-Latn-SL,Mende,men-Latn-SL,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2050000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:men-Mend-SL,Mende,men-Mend-SL,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2050000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1250000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mey-Arab-MR,Hassaniya Arabic,mey-Arab-MR,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,911111111.111111,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mey-Latn-MR,Hassaniya Arabic,mey-Latn-MR,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,911111111.111111,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mfa-Arab-TH,Pattani Malay,mfa-Arab-TH,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,10231409.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:THA,0.40000000,0.14528123,0.50000000,0.40000000,0.04566406,0.50000000,,,,,,,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mfa-Latn-TH,Pattani Malay,mfa-Latn-TH,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,10231409.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:THA,0.40000000,0.14528123,0.50000000,0.40000000,0.04566406,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mfe-Latn-MU-x-agalega,Agalega Creole,mfe-Latn-MU-x-agalega,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2050000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mfe-Latn-MU-x-rodrigues,Kreol Rodriguais,mfe-Latn-MU-x-rodrigues,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2050000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mfs-MX,Mexican Sign Language,mfs-MX,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,4398230.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:MEX,0.40000000,0.19600122,0.50000000,0.40000000,0.08538831,0.80000000,,,,,,,,,,1562500.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:miq-HN,Honduras Miskitu,miq-HN,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,1640000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:miq-NI,Nicaragua Miskitu,miq-NI,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,4100000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mkj-Latn-FM,Mokilese,mkj-Latn-FM,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,630769230.769231,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mkw-Latn-CG,Kituba,mkw-Latn-CG,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,2050000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:ml-Mlym-IN-x-jeseri,Jeseri,ml-Mlym-IN-x-jeseri,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,48795517.500000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:IND,0.40000000,0.29472837,0.50000000,0.40000000,0.15050000,0.50000000,,,,,,,,,,1240000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mls-Latn-SD,Masalit,mls-Latn-SD,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,5166214.700000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:SDN,0.40000000,0.49799503,0.50000000,0.40000000,0.57700000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:mls-Latn-TD,Masalit,mls-Latn-TD,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,585714285.714286,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
