authorization_id,source_lane,source_record_id,evidence_identity_id,edition_target_id,canonical_language_target_id,regional_stratum_id,authorization_status,authorization_tier,authorization_reason,population_low_persons,population_base_persons,population_high_persons,population_definition,source_ids,source_urls,score_row_present,score_order_lane,score_primary_order_eligible,score_population_atom_id,score_selected_source_record_id,score_authorization_ids,binding_outcome,row_sha256
auth:canonical:canonical:pop:6c8dd118da12dfee079c8fff,legacy_canonical_population,pop:6c8dd118da12dfee079c8fff,canonical:pop:6c8dd118da12dfee079c8fff,edition-target:lang:cod-PE,lang:cod-PE,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,1185,,Mother-tongue speakers; serious endangerment.,SRC_AMAR_PER_BDPI_KUKAMA,https://bdpi.cultura.gob.pe/lenguas/kukama-kukamiria,true,person_need,true,auth:canonical:canonical:pop:6c8dd118da12dfee079c8fff,pop:6c8dd118da12dfee079c8fff,auth:canonical:canonical:pop:6c8dd118da12dfee079c8fff,ADMITTED_AND_SELECTED_FOR_SCORE,87726C84320C6AF3BC809EC239DF9BBB792B71664DCE61E1EDDCE95170CB0A1F
auth:canonical:canonical:pop:6ca2f835abe6c18b9897f4b1,legacy_canonical_population,pop:6ca2f835abe6c18b9897f4b1,canonical:pop:6ca2f835abe6c18b9897f4b1,edition-target:lang:poc-GT,lang:poc-GT,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,10787,,People age 4+ reporting Poqomam as mother tongue.,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,true,person_need,true,auth:canonical:canonical:pop:6ca2f835abe6c18b9897f4b1,pop:6ca2f835abe6c18b9897f4b1,auth:canonical:canonical:pop:6ca2f835abe6c18b9897f4b1,ADMITTED_AND_SELECTED_FOR_SCORE,31D2EC7E20765BFA159D3B1069AD0CA926136B17564D8785B1EA1404F19D5CA1
auth:canonical:canonical:pop:6d1fcf540c56bdb5901784b8,legacy_canonical_population,pop:6d1fcf540c56bdb5901784b8,canonical:pop:6d1fcf540c56bdb5901784b8,edition-target:lang:tcs-Latn-AU,lang:tcs-Latn-AU,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,2922,2922,2922,People reporting Yumplatok at home in the Torres Strait Islands statistical area,OIO_F0734199AAAD,https://www.abs.gov.au/census/find-census-data/quickstats/2021/315011402,true,person_need,true,tcs-Latn-AU,tcs-Latn-AU,auth:canonical:canonical:pop:6d1fcf540c56bdb5901784b8;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:tcs-Latn-AU,ADMITTED_AND_SELECTED_FOR_SCORE,6BD7634D5DA3EB4B2CC42DF93383712A6DE9997B2CF9BD1C71BF75773B96AF22
auth:canonical:canonical:pop:6d450b53f8ac016988b885fe,legacy_canonical_population,pop:6d450b53f8ac016988b885fe,canonical:pop:6d450b53f8ac016988b885fe,edition-target:lang:zh-Hans-CN:written,lang:zh-Hans-CN:written,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,32255200,,Children enrolled in preschool in 2025,SRC_MOE_EDU_2025,https://www.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html,true,stage_opportunity,true,CN-formal-education-2025,LLPS-ZH-HANS-CN-FORMAL-ENROLMENT-2025,auth:canonical:llps:LLPS-ZH-HANS-CN-FORMAL-ENROLMENT-2025,EXCLUDED_WITH_EXPLICIT_REASON,8E0EBB94BC01DF9D9DD5EEE229BB1E072DB8FA4FE444B49503D4A398903290D2
auth:canonical:canonical:pop:6da76c51604b91f1834156bd,legacy_canonical_population,pop:6da76c51604b91f1834156bd,canonical:pop:6da76c51604b91f1834156bd,edition-target:lang:kjg-Latn-LA,lang:kjg-Latn-LA,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,714000,,Rounded 11.0% ethnic-Khmu proxy from the 2015 census; not a direct speaker count.,LAO_CENSUS_2015,https://lao.unfpa.org/en/publications/results-population-and-housing-census-2015-english-version,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,4159A0C9B4872F4284DFE0ED36C505E2000ADF4544C940D89240481FA82B02DF
auth:canonical:canonical:pop:6e05b3aa9849035e1a61b5c3,legacy_canonical_population,pop:6e05b3aa9849035e1a61b5c3,canonical:pop:6e05b3aa9849035e1a61b5c3,edition-target:lang:ja-Jpan-JP,lang:ja-Jpan-JP,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,9153,,"Foreign compulsory-age children possibly not enrolled: 911 confirmed not enrolled plus 8,013 status unascertainable plus 229 register/report difference",JPN-S004,https://www.mext.go.jp/content/20260525-mxt_kyokoku-000049808_02.pdf,true,stage_opportunity,true,JA-direct-cohorts,LLPS-JA-JP-TERTIARY-OPPORTUNITY-2025,auth:canonical:llps:LLPS-JA-JP-PUPILS-NEEDING-INSTRUCTION-2025;auth:canonical:llps:LLPS-JA-JP-TERTIARY-OPPORTUNITY-2025,EXCLUDED_WITH_EXPLICIT_REASON,3A7C151AF6F911935A08A5111558E1E75964BE3ABADD3B7A6CBB1E750A238B9C
auth:canonical:canonical:pop:6e5b557d1a518ccf04e6a05b,legacy_canonical_population,pop:6e5b557d1a518ccf04e6a05b,canonical:pop:6e5b557d1a518ccf04e6a05b,edition-target:lang:unresolved-tag:ka-apor-sign-language:brazil-ka-apor-community,lang:unresolved-tag:ka-apor-sign-language:brazil-ka-apor-community,,EXCLUDE,none,target identity is unresolved/macro/context,,18,,"Approximately 18 deaf Ka’apor signers; kept separate from the 2,000–2,300 community-population range.",SRC_AMAR_BRA_KAAPOR_SIGN,https://periodicos.sbu.unicamp.br/ojs/index.php/liames/article/view/8667939,true,unranked_context,false,territory:BRA,,,EXCLUDED_WITH_EXPLICIT_REASON,1C06F89DD90331C36797DDDC86118DD2EB0C3CAFD4DA256A3BC3CE03D1C48F67
auth:canonical:canonical:pop:6ee9fba24ce0a4217136538a,legacy_canonical_population,pop:6ee9fba24ce0a4217136538a,canonical:pop:6ee9fba24ce0a4217136538a,edition-target:lang:wls-Latn-WF,lang:wls-Latn-WF,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,8088,8088,8088,Wallis resident population; not a Wallisian-speaker count,OIO_AEAB1D32F6F8,https://www.insee.fr/fr/statistiques/8272934,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,018F0745320BC88F11E279F6DEBE81D43ECCAAC48DA4074C147E2C349EF9EBEB
auth:canonical:canonical:pop:6f36389cba5cbef67b902ed5,legacy_canonical_population,pop:6f36389cba5cbef67b902ed5,canonical:pop:6f36389cba5cbef67b902ed5,edition-target:lang:iks-CA,lang:iks-CA,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,47,,Stale 2000 estimate among Nunavut deaf residents; not current.,SRC_AMAR_CAN_IUR,https://www.gov.nu.ca/sites/default/files/publications/2024-09/2019-2020_-_Minister_of_Languages_Annual_Report.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,1C7F6C08B5E99737FBD69668D1EED9E7F1C1BECA368C91F547E4169EC7759D67
auth:canonical:canonical:pop:6f451dcfe4e6e9cdbf5b0054,legacy_canonical_population,pop:6f451dcfe4e6e9cdbf5b0054,canonical:pop:6f451dcfe4e6e9cdbf5b0054,edition-target:macro:AMAR_MEX_MIXTEC_LOCALITY_REQUIRED,macro:AMAR_MEX_MIXTEC_LOCALITY_REQUIRED,,EXCLUDE,none,target identity is unresolved/macro/context,,526593,,People age 3+ reported under the census aggregate Mixtec; not assignable to a local variety.,SRC_AMAR_MEX_INEGI_2020,https://www.inegi.org.mx/contenidos/programas/ccpv/2020/doc/Censo2020_Principales_resultados_EUM.pdf,true,unranked_context,false,territory:MEX,,,EXCLUDED_WITH_EXPLICIT_REASON,F657D1F4E0B064DC3CEDD6C63F1F9DD90A0687074CFF021CE50C5ACD04BF4D7B
auth:canonical:canonical:pop:71024bd452756cac8abda116,legacy_canonical_population,pop:71024bd452756cac8abda116,canonical:pop:71024bd452756cac8abda116,edition-target:lang:dhv-Latn-NC,lang:dhv-Latn-NC,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,15900,15900,15900,People aged 15+ reported speaking the named language,OIO_9D74E354F4EB,https://www.isee.nc/component/phocadownload/category/269-recensement-de-la-population?download=2186%3Arp-2019-la-population-vivant-en-tribus,true,person_need,true,auth:canonical:canonical:pop:71024bd452756cac8abda116,pop:71024bd452756cac8abda116,auth:canonical:canonical:pop:71024bd452756cac8abda116;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:dhv-Latn-NC,ADMITTED_AND_SELECTED_FOR_SCORE,79A812D0E8F16168E53BEAA6776F537BD931811AB217B1290A7CD08F8D1F51EA
auth:canonical:canonical:pop:718c3cb44e2abc255092f749,legacy_canonical_population,pop:718c3cb44e2abc255092f749,canonical:pop:718c3cb44e2abc255092f749,edition-target:lang:ayr-PE,lang:ayr-PE,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,444389,,People age 5+ reporting Aymara as mother tongue.,SRC_AMAR_PER_INEI_2017,https://www.inei.gob.pe/media/MenuRecursivo/publicaciones_digitales/Est/Lib1539/libro.pdf,true,person_need,true,auth:canonical:canonical:pop:718c3cb44e2abc255092f749,pop:718c3cb44e2abc255092f749,auth:canonical:canonical:pop:718c3cb44e2abc255092f749,ADMITTED_AND_SELECTED_FOR_SCORE,894B3A4DF23FC04DEEA538D94BC98BE15522C8C8AAECF1A92B7429D6CF0B59E0
auth:canonical:canonical:pop:72124029940f05b9672cd1cc,legacy_canonical_population,pop:72124029940f05b9672cd1cc,canonical:pop:72124029940f05b9672cd1cc,edition-target:lang:ja-Jpan-JP,lang:ja-Jpan-JP,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,277132,,"All graduate students: 174,961 masters 79,560 doctoral and 22,611 professional-degree",JPN-S002,https://www.mext.go.jp/b_menu/toukei/chousa01/kihon/kekka/k_detail/2025.htm,true,stage_opportunity,true,JA-direct-cohorts,LLPS-JA-JP-TERTIARY-OPPORTUNITY-2025,auth:canonical:llps:LLPS-JA-JP-PUPILS-NEEDING-INSTRUCTION-2025;auth:canonical:llps:LLPS-JA-JP-TERTIARY-OPPORTUNITY-2025,EXCLUDED_WITH_EXPLICIT_REASON,C4B1FF6021C81E6009570828C648740A4720AA25AC2AF5A73E310B8250D8B019
auth:canonical:canonical:pop:72cd2e5e95e96b7ce1bbe3f4,legacy_canonical_population,pop:72cd2e5e95e96b7ce1bbe3f4,canonical:pop:72cd2e5e95e96b7ce1bbe3f4,edition-target:lang:apc-Arab-SY,lang:apc-Arab-SY,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,"Refugees from Syria at end-2025; status cohort, not direct language count.",SRC_UNHCR_GLOBAL_2025,https://www.unhcr.org/global-trends,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,92A33102B243A94970DEF9B62CF69A19600CBCC4DFEE90DD666649F34D7FE157
auth:canonical:canonical:pop:738f89ca064484dc7f7dce70,legacy_canonical_population,pop:738f89ca064484dc7f7dce70,canonical:pop:738f89ca064484dc7f7dce70,edition-target:lang:ur-Arab-IN,lang:ur-Arab-IN,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,50725762,50725762,50725762,Raw Census mother-tongue count,IND_C16_2011,https://censusindia.gov.in/nada/index.php/catalog/10191,true,person_need,true,auth:canonical:canonical:pop:738f89ca064484dc7f7dce70,pop:738f89ca064484dc7f7dce70,auth:canonical:canonical:pop:738f89ca064484dc7f7dce70;auth:canonical:llps:LLPS-UR-IN-L1-2011,ADMITTED_AND_SELECTED_FOR_SCORE,049B27B6A61B0DC3AA7C5DB754FE0A64115810CAEB88631045AEEAAB95D32DA0
auth:canonical:canonical:pop:74895a35a692128b18139fec,legacy_canonical_population,pop:74895a35a692128b18139fec,canonical:pop:74895a35a692128b18139fec,edition-target:lang:yua-MX,lang:yua-MX,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,774755,,"People age 3+ reported Maya in the Mexico census; retained as Maayat’aan/Yucatec, not pan-Maya.",SRC_AMAR_MEX_INEGI_2020,https://www.inegi.org.mx/contenidos/programas/ccpv/2020/doc/Censo2020_Principales_resultados_EUM.pdf,true,person_need,true,auth:canonical:canonical:pop:74895a35a692128b18139fec,pop:74895a35a692128b18139fec,auth:canonical:canonical:pop:74895a35a692128b18139fec,ADMITTED_AND_SELECTED_FOR_SCORE,33D35AE244B6C2E6F5230554EE09056C5526B9767C9903A810CF4560BC264873
auth:canonical:canonical:pop:74d87a3c3c52f75acf4ca24e,legacy_canonical_population,pop:74d87a3c3c52f75acf4ca24e,canonical:pop:74d87a3c3c52f75acf4ca24e,edition-target:lang:ess-US,lang:ess-US,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,1000,,Approximate public estimate attributed to Alaska Native Language Center data; not an ACS exact count.,SRC_AMAR_US_ALASKA_EST,https://www.elections.ca/content.aspx?dir=comp%2Fmar2922&document=p8&lang=e&section=abo,true,unranked_context,false,territory:USA,,,EXCLUDED_WITH_EXPLICIT_REASON,D8267A09A0F024E49629A4EA498FA44593A04E95F3F5B55ED2D0AA8CA4EABD59
auth:canonical:canonical:pop:74e206acae57a0362a5a68db,legacy_canonical_population,pop:74e206acae57a0362a5a68db,canonical:pop:74e206acae57a0362a5a68db,edition-target:lang:noa-CO,lang:noa-CO,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,13445,,Named-language speaker estimate in the national decennial language plan.,SRC_AMAR_COL_LANG_PLAN,https://dokumen.pub/plan-decenal-de-lenguas-nativas-de-colombia-9789587534948.html,true,unranked_context,false,territory:COL,,,EXCLUDED_WITH_EXPLICIT_REASON,8E3583CFFEE0692919FF2415CC0A53D99542DEBF960AC1809EE2B608C88D089D
auth:canonical:canonical:pop:74e4bf043ec5ed6103fe5b6b,legacy_canonical_population,pop:74e4bf043ec5ed6103fe5b6b,canonical:pop:74e4bf043ec5ed6103fe5b6b,edition-target:lang:tca-BR,lang:tca-BR,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,51978,,People age 5+ speaking Tikúna in the 2022 census language release.,SRC_AMAR_BRA_IBGE_2022,https://agenciadenoticias.ibge.gov.br/en/agencia-press-room/2184-news-agency/news/44866-2022-census-brazil-has-391-indigenous-ethnicities-and-295-indigenous-languages.html,true,person_need,true,auth:canonical:canonical:pop:74e4bf043ec5ed6103fe5b6b,pop:74e4bf043ec5ed6103fe5b6b,auth:canonical:canonical:pop:74e4bf043ec5ed6103fe5b6b,ADMITTED_AND_SELECTED_FOR_SCORE,B78265FFE0C13F5CE998A4C155A9BE78903EA5997C5CA0C3C3E0EF4593A7FC35
auth:canonical:canonical:pop:74fe3ccf03d19b829e44191b,legacy_canonical_population,pop:74fe3ccf03d19b829e44191b,canonical:pop:74fe3ccf03d19b829e44191b,edition-target:lang:es-Latn-001,lang:es-Latn-001,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,520000000,520000000,520000000,Institutional estimate of native Spanish speakers; potential-user estimate exceeds 630m and is recorded only in notes.,SRC_CERVANTES_2025,https://cvc.cervantes.es/lengua/anuario/anuario_25/elm/p01.htm,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,CE1830927FB0914AAA82284BF7529C4B040706D98EC6C06788D52489E6B8F9A6
auth:canonical:canonical:pop:750ff1a1ce930cd090bdce4e,legacy_canonical_population,pop:750ff1a1ce930cd090bdce4e,canonical:pop:750ff1a1ce930cd090bdce4e,edition-target:lang:ojs-CA,lang:ojs-CA,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,15305,,People reporting knowledge of Oji-Cree / Anishininiimowin; mother-tongue count 11930. Counts randomly rounded.,SRC_AMAR_CAN_ALGONQ_2021,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm,true,person_need,true,auth:canonical:canonical:pop:750ff1a1ce930cd090bdce4e,pop:750ff1a1ce930cd090bdce4e,auth:canonical:canonical:pop:750ff1a1ce930cd090bdce4e;auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ojs-script-unresolved-CA,ADMITTED_AND_SELECTED_FOR_SCORE,D442C43C8CF2AB7006C6601E423727FBF5916A5E55D0DCD43BB444B1270FE06D
auth:canonical:canonical:pop:756b9d474e64bdcbf1f1eee0,legacy_canonical_population,pop:756b9d474e64bdcbf1f1eee0,canonical:pop:756b9d474e64bdcbf1f1eee0,edition-target:lang:crj-CA,lang:crj-CA,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,895,,People reporting knowledge of Inu Ayimun / Southern East Cree; mother-tongue count 700. Counts randomly rounded.,SRC_AMAR_CAN_ALGONQ_2021,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm,true,person_need,true,auth:canonical:canonical:pop:756b9d474e64bdcbf1f1eee0,pop:756b9d474e64bdcbf1f1eee0,auth:canonical:canonical:pop:756b9d474e64bdcbf1f1eee0;auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:crj-script-unresolved-CA,ADMITTED_AND_SELECTED_FOR_SCORE,EFBE81BEA38EA1D175673A0D4DD82B7025EA2778996405C2DB7A2D8AF5D79864
auth:canonical:canonical:pop:7719f7ddfb91816b3c902d90,legacy_canonical_population,pop:7719f7ddfb91816b3c902d90,canonical:pop:7719f7ddfb91816b3c902d90,edition-target:lang:coa-Latn-CC,lang:coa-Latn-CC,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,363,363,363,People reporting the census Malay home-language category; category may include Malay varieties and is not explicitly Cocos-Malay-only,OIO_0CC9AE5B448F,https://www.abs.gov.au/census/find-census-data/quickstats/2021/90102,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,AA14A958B822A3AA79AA45145F0A079550086826D7D1DC643616549F4BB29F6A
auth:canonical:canonical:pop:772a28555c45f896d1403526,legacy_canonical_population,pop:772a28555c45f896d1403526,canonical:pop:772a28555c45f896d1403526,edition-target:lang:pag-Latn-PH,lang:pag-Latn-PH,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,2010000,,"Rounded 2020 ethnicity proxy; 334,759 home-language households were separately reported.",PH_PSA_ETHNICITY_2020,https://psa.gov.ph/content/ethnicity-philippines-2020-census-population-and-housing,true,unranked_context,false,territory:PHL,,,EXCLUDED_WITH_EXPLICIT_REASON,ABAFB66B264E01FB7A7CEB24185EEE7EE23A973E8040B391D311B08E486918D3
auth:canonical:canonical:pop:776aba066231b7a9ec2cbd5f,legacy_canonical_population,pop:776aba066231b7a9ec2cbd5f,canonical:pop:776aba066231b7a9ec2cbd5f,edition-target:lang:sab-PA,lang:sab-PA,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,23898,,People identifying with the Buglere people; not a speaker count.,SRC_AMAR_PAN_INEC_2023,https://www.inec.gob.pa/Publicaciones/Default3.aspx?ID_CATEGORIA=19&ID_PUBLICACION=1212&ID_SUBCATEGORIA=71,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,6B317A1AE8EE9424E8AE5211C83526AB226CF841E533B1FF88E756F8C4C07C60
auth:canonical:canonical:pop:78fb5d4ae3e4f19bf50a1c9d,legacy_canonical_population,pop:78fb5d4ae3e4f19bf50a1c9d,canonical:pop:78fb5d4ae3e4f19bf50a1c9d,edition-target:lang:mr-Deva-IN,lang:mr-Deva-IN,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,82801140,82801140,82801140,Raw Census mother-tongue count,IND_C16_2011,https://censusindia.gov.in/nada/index.php/catalog/10191,true,person_need,true,auth:canonical:canonical:pop:78fb5d4ae3e4f19bf50a1c9d,pop:78fb5d4ae3e4f19bf50a1c9d,auth:canonical:canonical:pop:78fb5d4ae3e4f19bf50a1c9d;auth:canonical:llps:LLPS-MR-IN-L1-2011,ADMITTED_AND_SELECTED_FOR_SCORE,EEE7076C9E35ACAA6ED6025316AB301B1D5E18BD9048DC8C64B119AFB00450C5
auth:canonical:canonical:pop:78ffc41680a2047f6d68850f,legacy_canonical_population,pop:78ffc41680a2047f6d68850f,canonical:pop:78ffc41680a2047f6d68850f,edition-target:lang:wba-VE,lang:wba-VE,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,48771,,Warao identity count; not a speaker count.,SRC_AMAR_VEN_INE_2011,https://celade.cepal.org/censosinfo/manuales/VE_EmpadronPobIndigena_2011.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,E1E592CACBF8CD2F5DCD202A7B9D7441C44F3E6003E267C2DC4A9E859446F5C5
auth:canonical:canonical:pop:791abb978d3b5da49c019629,legacy_canonical_population,pop:791abb978d3b5da49c019629,canonical:pop:791abb978d3b5da49c019629,edition-target:lang:guh-VE,lang:guh-VE,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,23953,,Jivi/Guajibo/Sikwani identity count; not a speaker count.,SRC_AMAR_VEN_INE_2011,https://celade.cepal.org/censosinfo/manuales/VE_EmpadronPobIndigena_2011.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,1D1FD0C187039DADB2B5AC2423A1E4B28E552042F71A80C00D103FE19BE5BEFF
auth:canonical:canonical:pop:79b686e9e90dad241cae7192,legacy_canonical_population,pop:79b686e9e90dad241cae7192,canonical:pop:79b686e9e90dad241cae7192,edition-target:lang:jiv-EC,lang:jiv-EC,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,58770,,"Speakers; associated population 136,463.",SRC_AMAR_ECU_PLAN_2024,https://www.secretariapueblosynacionalidades.gob.ec/wp-content/uploads/2024/07/EPF-Sintesis-de-plan-decenal-correccion3-final-18-junio-2024.pdf,true,person_need,true,auth:canonical:canonical:pop:79b686e9e90dad241cae7192,pop:79b686e9e90dad241cae7192,auth:canonical:canonical:pop:79b686e9e90dad241cae7192,ADMITTED_AND_SELECTED_FOR_SCORE,97C067883566DF62718DA5D8124E8AFDED43BACD1A3BA1A768F1BFCCBBC70E3F
auth:canonical:canonical:pop:79b9f1fabb784fc34161a23a,legacy_canonical_population,pop:79b9f1fabb784fc34161a23a,canonical:pop:79b9f1fabb784fc34161a23a,edition-target:lang:bi-Latn-VU,lang:bi-Latn-VU,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,People aged 15+ reported literate in Bislama; multilingual literacy percentages overlap,OIO_7A5576553308,https://vnso.gov.vu/sites/default/files/2020_Vanuatu_National_Population_and_Housing_Census_-_Analytical_report_Volume_2.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,78890622B75DFA5229DC231C888B30B7FD87FC045B50925284A030BA115B054B
auth:canonical:canonical:pop:79cbadc85977c341fee6db2f,legacy_canonical_population,pop:79cbadc85977c341fee6db2f,canonical:pop:79cbadc85977c341fee6db2f,edition-target:lang:kjb-GT,lang:kjb-GT,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,166261,,People age 4+ reporting Q’anjob’al as mother tongue.,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,true,person_need,true,auth:canonical:canonical:pop:79cbadc85977c341fee6db2f,pop:79cbadc85977c341fee6db2f,auth:canonical:canonical:pop:79cbadc85977c341fee6db2f;auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:kjb-Latn-GT,ADMITTED_AND_SELECTED_FOR_SCORE,4025BA00DDC884E309DC27377BC00ADEDD2C8673B54F493A9D5CBE77A77D07C6
