edition_target_id,edition_key,edition_role,edition_derivation_class,normalized_language_codes_json,language_code_status,language_names_json,normalized_script_codes_json,script_code_status,script_orthography_json,mode_json,mode_status,territory_community_json,production_intervention_scope,effective_order_l_target,target_kind,regional_stratum_id,disposition,registry_row_hash
edition-target:lang:evn-RU,lang:evn-RU,canonical_language_edition,CANONICAL_V2_EDITION,"[""evn-RU""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Evenki""]","[""Cyrl""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Cyrillic"",""exact Evenki standard/local variety required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Russian Arctic and sub-Arctic"",""Evenki communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2936e70287661afb570cb2464da88ffedb3d008088abc9810cc1e11faed258d2
edition-target:lang:ewo-Latn-CM,lang:ewo-Latn-CM,canonical_language_edition,CANONICAL_V2_EDITION,"[""ewo-Latn-CM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Ewondo""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Cameroon standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Cameroon""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,bc32da04b5448030ecfc2fce7f90441fc0439474cd22aaecb8f7e478072d2125
edition-target:lang:fak-Latn-CM,lang:fak-Latn-CM,canonical_language_edition,CANONICAL_V2_EDITION,"[""fak-Latn-CM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Cameroon Fang""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Cameroon standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Cameroon""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,5d72e485529afd686c87af5607c6a7e5c35334a9c9c5a75b7938c4fdc8289ca4
edition-target:lang:fan-Latn-GA,lang:fan-Latn-GA,canonical_language_edition,CANONICAL_V2_EDITION,"[""fan-Latn-GA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Fang""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Gabon standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Gabon""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,af2c607c83af3ffebbd4002a1889d512d1634de8b8c5bcdf0d19b44fa1ee3dbd
edition-target:lang:fan-Latn-GQ,lang:fan-Latn-GQ,canonical_language_edition,CANONICAL_V2_EDITION,"[""fan-Latn-GQ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Fang""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Equatorial Guinea standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Equatorial Guinea""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,222e8e21820a05ca2c5b838a63f89e49e6f5f1ae7c43d1e95cf5c03a8de84edf
edition-target:lang:fat-Latn-GH,lang:fat-Latn-GH,canonical_language_edition,CANONICAL_V2_EDITION,"[""fat-Latn-GH""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Fante""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Fante standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Ghana""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,bd34185025ee2898f51ef0d3cabacf09c3f3311bdc9dbe639f45fc5589d3a117
edition-target:lang:fcs-CA,lang:fcs-CA,canonical_language_edition,CANONICAL_V2_EDITION,"[""fcs-CA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Langue des signes québécoise""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Visual-manual"",""no primary written script""]","[""signed""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Canada"",""Langue des signes québécoise communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,4af459c4d08f8a83becf282bb2e561546cfea89cbc04953750e7d36def7dd3f9
edition-target:lang:ffm-Adlm-ML,lang:ffm-Adlm-ML,canonical_language_edition,CANONICAL_V2_EDITION,"[""ffm-Adlm-ML""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Maasina Fulfulde""]","[""Adlm""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Adlam orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""ML""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,d2f052789d67074f038a510f357e5b5b28a0d1b21eac37afa569b7a15eb0dc51
edition-target:lang:ffm-Arab-ML,lang:ffm-Arab-ML,canonical_language_edition,CANONICAL_V2_EDITION,"[""ffm-Arab-ML""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Maasina Fulfulde""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""attested Ajami"",""local convention required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""ML""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,cb7d4abf7d7b0528ed4bce5903edd6fadf01b23eaeaf2d5413c096c2dfc1e764
edition-target:lang:ffm-Latn-ML,lang:ffm-Latn-ML,canonical_language_edition,CANONICAL_V2_EDITION,"[""ffm-Latn-ML""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Maasina Fulfulde""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""national Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""ML""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,9062ad3660efe8691d8fc4486a57dc460cee1495c6be17747074d7f79c91eda5
edition-target:lang:fia-Latn-EG,lang:fia-Latn-EG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fia-Latn-EG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Nobiin""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Egypt community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Egypt""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,05a1b79513c23015e7b3cbf4fcb31f73f483ec1925f217e2f214cb7054d35c84
edition-target:lang:fia-Latn-SD,lang:fia-Latn-SD,canonical_language_edition,CANONICAL_V2_EDITION,"[""fia-Latn-SD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Nobiin""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Sudan community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Sudan""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,bde3834ab2cd7abbcc33dcc50db12d08069ab1124d40f2e689819a9875872a98
edition-target:lang:fil-Latn-PH,lang:fil-Latn-PH,canonical_language_edition,CANONICAL_V2_EDITION,"[""fil-Latn-PH""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Filipino"",""Filipino (standard national register)""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Latin"",""formal Filipino register""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Philippines"",""Philippines"",""national education and public-service reach""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,20f871258553b12017ecd03820d35ebf8b80eba589f44f0c443fdba2a6944157
edition-target:lang:fj-Latn-FJ,lang:fj-Latn-FJ,canonical_language_edition,CANONICAL_V2_EDITION,"[""fj-Latn-FJ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""iTaukei / Fijian""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Standard iTaukei Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Fiji"",""relevant language community""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2a1f262c3b4c53e5e843941531d343f6f3834241db3bfec55523a060849df7d5
edition-target:lang:fmp-Latn-CM,lang:fmp-Latn-CM,canonical_language_edition,CANONICAL_V2_EDITION,"[""fmp-Latn-CM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Fe'fe'""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Cameroon standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Cameroon""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,a2bd8dd9cb548bda8bcd59a58baceeec8eae5f1b30f1b8a04ae12e2f44fca6fe
edition-target:lang:fon-Latn-BJ,lang:fon-Latn-BJ,canonical_language_edition,CANONICAL_V2_EDITION,"[""fon-Latn-BJ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Fon/Fongbe""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Benin standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Benin""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,4b81ea872486d81e9c1a1685d58069eba3db6252b2c293eb79729edfda68f312
edition-target:lang:fpe-Latn-GQ,lang:fpe-Latn-GQ,canonical_language_edition,CANONICAL_V2_EDITION,"[""fpe-Latn-GQ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pichi""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Equatorial Guinea""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,955500bb51c197f0f55078cd24a0519258bdbb9be1fe34a758d4fbb25dec430f
edition-target:lang:fr-Latn-001,lang:fr-Latn-001,canonical_language_edition,CANONICAL_V2_EDITION,"[""fr-Latn-001""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""French""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Worldwide""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,8e0dadd09888c9e0416b292aa1ac701035f12a14db4df3512c4d4a0710bb20fd
edition-target:lang:fsl-FR,lang:fsl-FR,canonical_language_edition,CANONICAL_V2_EDITION,"[""fsl-FR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""French Sign Language""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Visual-manual"",""no ordinary script""]","[""signed""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Metropolitan France""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,364dc9b1fb328735f2f94cbd1dfce77e3d46ed94aa4f346dd4f07c736c3a1827
edition-target:lang:fub-Adlm-CM,lang:fub-Adlm-CM,canonical_language_edition,CANONICAL_V2_EDITION,"[""fub-Adlm-CM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Adamawa Fulfulde""]","[""Adlm""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Adlam orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""CM""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,fcb986a5ee4a27054086b06ad80788d9a0b779b0d4e3ab7489294cbd7be4c6b9
edition-target:lang:fub-Adlm-NG,lang:fub-Adlm-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fub-Adlm-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Adamawa Fulfulde""]","[""Adlm""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Adlam orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""NG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,61963aef5dec299e641237ed784470ce59ed8cd0a78805b00f4b81216f2637c2
edition-target:lang:fub-Arab-CM,lang:fub-Arab-CM,canonical_language_edition,CANONICAL_V2_EDITION,"[""fub-Arab-CM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Adamawa Fulfulde""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""attested Ajami"",""local convention required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""CM""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,00dbb0a6a6d0938a61aade90f7f7c675d9bba2502c1b890c583607657697cc36
edition-target:lang:fub-Arab-NG,lang:fub-Arab-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fub-Arab-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Adamawa Fulfulde""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""attested Ajami"",""local convention required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""NG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2d20eb26ce10ded3907c51b2e05e898b48674ca021a09e0b131a1e2e09d2bd99
edition-target:lang:fub-Latn-CM,lang:fub-Latn-CM,canonical_language_edition,CANONICAL_V2_EDITION,"[""fub-Latn-CM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Adamawa Fulfulde""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""national Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""CM""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,66354c8ed854447751eec2366cc714a0f4d1112709424585de011cc88747137c
edition-target:lang:fub-Latn-NG,lang:fub-Latn-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fub-Latn-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Adamawa Fulfulde""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""national Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""NG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,42c4a1905dde5a8db5f23b9555d17c708da74b2cfcecf47c2d8320224029e59d
edition-target:lang:fuc-Adlm-MR,lang:fuc-Adlm-MR,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuc-Adlm-MR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pulaar""]","[""Adlm""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Adlam orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""MR""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,a9514811a6b1e7c2b5e578b43f79b4fedcb5d60dd511b16a7e9f94e656edf64f
edition-target:lang:fuc-Adlm-SN,lang:fuc-Adlm-SN,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuc-Adlm-SN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pulaar""]","[""Adlm""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Adlam orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""SN""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,ec2d10c60fdb1127da7c83dc51fa777d78a6acaf2ffdd6a393b4c4829a71c696
edition-target:lang:fuc-Arab-MR,lang:fuc-Arab-MR,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuc-Arab-MR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pulaar""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""attested Ajami"",""local convention required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""MR""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,3159812e2a446801aa07c307b66b91d9368c4e3dadd008bbb55d6bd4fae95712
edition-target:lang:fuc-Arab-SN,lang:fuc-Arab-SN,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuc-Arab-SN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pulaar""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""attested Ajami"",""local convention required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""SN""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,399f31327dfa027d0521713c4901b04502a2bddd5c48804d9ab3c70abfb5880d
edition-target:lang:fuc-Latn-MR,lang:fuc-Latn-MR,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuc-Latn-MR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pulaar""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""national Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""MR""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,9f756f62e72dbaea6e5fcdb2c045ca4b9271878df3e7536b4d4222e0e03eb14f
edition-target:lang:fuc-Latn-SN,lang:fuc-Latn-SN,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuc-Latn-SN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pulaar""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""national Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""SN""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,9e083ffe247972bf523a7e944d60b0e52dba3cc85e8a416fb63a2053a46020f6
edition-target:lang:fud-Latn-WF,lang:fud-Latn-WF,canonical_language_edition,CANONICAL_V2_EDITION,"[""fud-Latn-WF""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Fakafutuna / Futunan""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Futunan Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Futuna"",""Fakafutuna-language learners""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,ecdaba686f22290c7b2a1d39cae0064e8197ebe6f6ce6127cb76af7d290ec80e
edition-target:lang:fue-Adlm-BJ,lang:fue-Adlm-BJ,canonical_language_edition,CANONICAL_V2_EDITION,"[""fue-Adlm-BJ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Borgu Fulfulde""]","[""Adlm""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Adlam orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""BJ""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,26970428e6d5d33e3815539c34628ce41eea16235f21a91ffa597a21a2d371d6
edition-target:lang:fue-Adlm-NG,lang:fue-Adlm-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fue-Adlm-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Borgu Fulfulde""]","[""Adlm""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Adlam orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""NG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,d276ad43fd3fb3f28a463cd8fac856d797fccbc1e799a9d440c5f0bcb31666e7
edition-target:lang:fue-Arab-BJ,lang:fue-Arab-BJ,canonical_language_edition,CANONICAL_V2_EDITION,"[""fue-Arab-BJ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Borgu Fulfulde""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""attested Ajami"",""local convention required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""BJ""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b0e053aceb40bbc186c85c3937c6ded4aa413419f061da1756f7b0d9d13764c4
edition-target:lang:fue-Arab-NG,lang:fue-Arab-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fue-Arab-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Borgu Fulfulde""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""attested Ajami"",""local convention required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""NG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,19935e773a6817256943d4adbe5af12cb5f90405c7a2d614245d01f4fd6300e3
edition-target:lang:fue-Latn-BJ,lang:fue-Latn-BJ,canonical_language_edition,CANONICAL_V2_EDITION,"[""fue-Latn-BJ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Borgu Fulfulde""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""national Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""BJ""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,ec42775ece41dea441d85c2e5ce79824c7c9baf24358902606ddc0bab0aa83fa
edition-target:lang:fue-Latn-NG,lang:fue-Latn-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fue-Latn-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Borgu Fulfulde""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""national Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""NG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,5006a361b3c7963ff44fb2fa3e243119fd0604cf4e5b6ef011e69eb1ad6af054
edition-target:lang:fuf-Adlm-GN,lang:fuf-Adlm-GN,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuf-Adlm-GN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pular""]","[""Adlm""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Adlam orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""GN""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,27a6625e259f8121945cf50cbc9450e35af1cfbadf96c6583029d0d6388c22f9
edition-target:lang:fuf-Arab-GN,lang:fuf-Arab-GN,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuf-Arab-GN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pular""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""attested Ajami"",""local convention required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""GN""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2edf018ea88862f1b817d7d15898871601f8aa42fa5f8c9787dc131e58ff12ee
edition-target:lang:fuf-Latn-GN,lang:fuf-Latn-GN,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuf-Latn-GN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Pular""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""national Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""GN""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,5dc7478cd38bd10ba2e63f627bdba18b9a2029aeb4bba31e6099a0b19ecc3dcc
edition-target:lang:fuv-Adlm-NG,lang:fuv-Adlm-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuv-Adlm-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Nigerian Fulfulde""]","[""Adlm""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Adlam orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""NG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,9a123a1f30ef73619cf1bcfaf7c967f457596d1ff0b6e03fa238a10a8fc7c212
edition-target:lang:fuv-Arab-NG,lang:fuv-Arab-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuv-Arab-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Nigerian Fulfulde""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""attested Ajami"",""local convention required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""NG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,a1283396e324ca10eb027a9d2fd209a2dd234135671d8877d1904e3c58393a6d
edition-target:lang:fuv-Latn-NG,lang:fuv-Latn-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""fuv-Latn-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Nigerian Fulfulde""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""national Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""NG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b46b8c92940a46c09e18505cb505d817aea4c20ce639556e0ea2a5653db5a0c6
