edition_target_id,edition_key,edition_role,edition_derivation_class,label,language_tag,script,mode,territory_community,country_iso3,population_low,population_base,population_high,population_point_for_model,population_basis_class,order_lane,population_rank_eligible,primary_order_eligible,primary_order_class,primary_order_exclusion_reason,population_source_id,population_source_url,population_definition,population_reference_year,population_confidence,population_atom_id,population_evidence_count,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,local_work_exclusion,synthetic_or_model_prior,bounds_source_complete,bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,schooling_language_gap,learning_completion_gap,open_resource_scarcity,academic_lingua_franca_nonoverlap,delivery_gap,accessibility_gap,need_index,need_index_low,need_index_high,intrinsic_need_low,intrinsic_need_model,intrinsic_need_high,standard_compute_p50_fecu,compute_evidence_class,need_evidence_basis,vitality_marginalization_status,dialect_risk_status,production_feasibility_status,model_conditioning_status,registry_row_hash,l_m_need_p05,l_m_need_median,l_m_need_mean,l_m_need_p95,l_m_efficiency_p05,l_m_efficiency_median,l_m_efficiency_mean,l_m_efficiency_p95,draw_count,l_id_possible_rank_best,l_id_possible_rank_worst,l_id_top10_status,l_id_top100_status,l_m_need_rank,l_m_need_top10_probability,l_m_need_top100_probability,l_m_efficiency_rank,public_population_status,public_use_caveat,public_row_sha256
edition-target:lang:nav-US,lang:nav-US,canonical_language_edition,exact,Diné Bizaad,nav-US,Latn,written_or_multimodal,United States / Diné Bizaad / Navajo communities and urban/reclamation learners,USA,161174.000000,161174.000000,161174.000000,161174.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,SRC_AMAR_US_ACS_2017_2021,https://www.census.gov/library/stories/2025/06/native-american-language-use.html,People age 5+ reporting Diné Bizaad / Navajo at home in the 2017–2021 ACS.,2017-2021,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:cc607bc6838ff4211cf2ec30,1,auth:canonical:canonical:pop:cc607bc6838ff4211cf2ec30,auth:canonical:canonical:pop:cc607bc6838ff4211cf2ec30,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:cc607bc6838ff4211cf2ec30,legacy_canonical_population,pop:cc607bc6838ff4211cf2ec30,language_population_or_context,cd3a2096686b1bf3015e9a644424a4975f24e6d743f1df08b34d5f9b94929015,c6836c0a8ad51de376cdb9254f914057f26bd512f922cad8d4fb75d84626017f,20cd245ddf2de352c51b1e23315be1c10584a804768a1a4e556196eff6a50cfe,581629BCBC088D010C7DEDCFA35BA44C4BEC54C56AC1DD4DCB3E219418069DDB,true,false,true,false,POINT,,161174,,161174,161174,0.40000000,0.04761159,0.50000000,0.40000000,0.02653099,0.50000000,0.30323666,0.00000000,0.62323666,0.000000,48873.864886,100449.544886,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,cd3a2096686b1bf3015e9a644424a4975f24e6d743f1df08b34d5f9b94929015,37615.581681,51685.538214,52321.520339,69409.649296,0.037615581681,0.051685538214,0.052321520339,0.069409649296,256,70,204,OUTSIDE,POSSIBLE,95,0.000000,0.898438,95,SOURCE_BOUND_DIRECT_PERSON_ORDER,"Use only with the published definition, reference year, uncertainty, and nonadditivity rule.",7AF456600DC31C1F18D1307430082F6627D2A31C6B32727B2AF82432DD2264C3
edition-target:lang:nb-Latn-NO,lang:nb-Latn-NO,sentinel_exact_edition,exact_sentinel_target,Norwegian Bokmål,nb-Latn-NO,Latn,written_or_multimodal,Norway,NOR,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,72ef32b892ef8afa9c6d125b0d53c10b25cf97f16a4064594a979bbfd319a33c,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",BD8E2A3419F2C6D4DF31EFD37C793A8D2DA4601DD967B1923A1B9816B296139E
edition-target:lang:ncb-Latn-IN,lang:ncb-Latn-IN,canonical_language_edition,exact,Nancowry Nicobarese,ncb-Latn-IN,Latn,written_or_multimodal,Andaman and Nicobar Islands / Nancowry Nicobarese school-participating communities,IND,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.29472837,0.50000000,0.40000000,0.15050000,0.50000000,0.37001567,0.05001567,0.69001567,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,07d1ab3d7b62fda1b114999f08e71b3f6fb988c3fa25293a2078d5210d2b5f59,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",475E82D22F934D38F4138D0933E728C3386245710208455A121C283C9070E519
edition-target:lang:ndc-Latn-ZW,lang:ndc-Latn-ZW,canonical_language_edition,exact,Ndau,ndc-Latn-ZW,Latn,written_or_multimodal,Zimbabwe,ZWE,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,6aa8944e28760ec678604261d8fa06a02639cf6f389f0236a150810bcda8a217,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",10AFF3656533887A10D47DD8824B22CFD5FCECFC797E594C14B1E1DDB1F9EEB8
edition-target:lang:nds-Latn-DE,lang:nds-Latn-DE,sentinel_exact_edition,exact_sentinel_target,Low German,nds-Latn-DE,Latn,written_or_multimodal,Germany and diaspora,DEU,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.11604976,0.50000000,0.40000000,0.03250002,0.50000000,0.31775995,0.00000000,0.63775995,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,5b7f0a01c6f514951e8a5c3a403f6d32fe6fb92f2b98db1534cdbb06ff6bf4da,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",8C8FD13F052EE25E33F5F6C0A20C2254235F9A2C655120B13278986EE661DB94
edition-target:lang:ne-Deva-IN,lang:ne-Deva-IN,canonical_language_edition,exact,Nepali (India jurisdiction pack),ne-Deva-IN,Deva,written_or_multimodal,India / Nepali-speaking communities,IND,2925796.000000,2925796.000000,2925796.000000,2925796.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,IND_C16_2011,https://censusindia.gov.in/nada/index.php/catalog/10191,Raw Census mother-tongue count,2011,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:da45950f41bcde67fe785d65,1,auth:canonical:canonical:pop:da45950f41bcde67fe785d65,auth:canonical:canonical:pop:da45950f41bcde67fe785d65,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:da45950f41bcde67fe785d65,legacy_canonical_population,pop:da45950f41bcde67fe785d65,language_population_or_context,a5cdfac16d5d113f59b662242d31832e6accb1d52374a145e1d4a3812d51244b,7d215788424a7eff6c4dc244717caef71c1e6b4fb7d7dbb4e27222bc1c8cb28b,b6a29a74b3497788e69cb81968964b5c1782215ade09064485212b0f65aa5317,EC2BDF734B61061AABB368111F19C6FD09AB026FE6C42FB466BEF1DA45D722C6,true,false,true,false,POINT,2925796,2925796,2925796,2925796,2925796,0.40000000,0.29472837,0.50000000,0.40000000,0.15050000,0.50000000,0.37001567,0.05001567,0.69001567,146335.659049,1082590.379049,2018845.099049,1220000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,a5cdfac16d5d113f59b662242d31832e6accb1d52374a145e1d4a3812d51244b,768738.532196,1106713.839559,1100231.912638,1453973.057732,0.630113550980,0.907142491442,0.901829436589,1.191781194862,256,28,88,OUTSIDE,DEFINITE,63,0.000000,1.000000,63,SOURCE_BOUND_DIRECT_PERSON_ORDER,"Use only with the published definition, reference year, uncertainty, and nonadditivity rule.",08E815607EEBBEF4F8E4CCE6B21EDC57469B7C41794B73265663AEBA5FB7C7E3
edition-target:lang:ne-Deva-NP,lang:ne-Deva-NP,canonical_language_edition,exact,Nepali (Nepal standard),ne-Deva-NP,Deva,written_or_multimodal,Nepal,NPL,13084457.000000,13084457.000000,13084457.000000,13084457.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,NPL_LANG_2021,https://censusnepal.cbs.gov.np/results/files/result-folder/Language%20in%20Nepal.pdf,Census mother-tongue count,2021,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:292607b924bd2ee5422ae070,1,auth:canonical:canonical:pop:292607b924bd2ee5422ae070,auth:canonical:canonical:pop:292607b924bd2ee5422ae070,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:292607b924bd2ee5422ae070,legacy_canonical_population,pop:292607b924bd2ee5422ae070,language_population_or_context,e161649ca1a6056e3d1d18e797f642a1e378ed36d2bd9373a9662c8ce2cbaff7,0078c74f463ad9228831542882070157c4e45caad03412d601757cfb7f5f493f,d951b55be3b83fcb26827f4260b001db3ee2586911913ef9220d331375979707,CD87291B81AF1ED1EA603E7E87B546F1AFE4B99280BA8CF67C8C8EA7E93F37B3,true,false,true,false,POINT,13084457,13084457,13084457,13084457,13084457,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,1439290.270000,5626316.510000,9813342.750000,1220000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,e161649ca1a6056e3d1d18e797f642a1e378ed36d2bd9373a9662c8ce2cbaff7,4256114.180252,5609219.360985,5622317.847804,7155344.920530,3.488618180534,4.597720787692,4.608457252298,5.865036820107,256,3,63,POSSIBLE,DEFINITE,38,0.000000,1.000000,39,SOURCE_BOUND_DIRECT_PERSON_ORDER,"Use only with the published definition, reference year, uncertainty, and nonadditivity rule.",5D8AEC0F4A4E4A041210A40D54B308B1F77723F323FBF633A90D6B542A650DFC
edition-target:lang:nen-Latn-NC,lang:nen-Latn-NC,canonical_language_edition,exact,Nengone,nen-Latn-NC,Latn,written_or_multimodal,New Caledonia / Nengone-using communities,,9400.000000,9400.000000,9400.000000,9400.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,OIO_9D74E354F4EB,https://www.isee.nc/component/phocadownload/category/269-recensement-de-la-population?download=2186%3Arp-2019-la-population-vivant-en-tribus,People aged 15+ reported speaking the named language,2019,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:949e89951282a978265b5aa9,1,auth:canonical:canonical:pop:949e89951282a978265b5aa9,auth:canonical:canonical:pop:949e89951282a978265b5aa9,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:949e89951282a978265b5aa9,legacy_canonical_population,pop:949e89951282a978265b5aa9,language_population_or_context,5e127c05db74c6a4ca7efd9ae27c8f4cce7f07f8dd2705a03a34ce57b43d3ce0,f0464677aec2bb14d33a2b23982a13f5cccc346cac57cdd9a4bcc434dd7ad8f7,6637e75fc2d8af62f99b5e9d04d97ddf5dbada6be4a1c2e7f949e53ed503cedc,E4F0C811B058EF6A02BE79BE15EE729E882DAC48148C5FBCADFC9B67C6B80C31,true,false,true,false,POINT,9400,9400,9400,9400,9400,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,1034.000000,4042.000000,7050.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,5e127c05db74c6a4ca7efd9ae27c8f4cce7f07f8dd2705a03a34ce57b43d3ce0,3108.466388,4017.245990,4051.431055,4946.457392,0.003108466388,0.004017245990,0.004051431055,0.004946457392,256,99,190,OUTSIDE,POSSIBLE,153,0.000000,0.000000,152,SOURCE_BOUND_DIRECT_PERSON_ORDER,"Use only with the published definition, reference year, uncertainty, and nonadditivity rule.",6870EDEA3ECB5786E7C57683A3BCB1941FFE329DC962337B98F4A0298B69CB68
edition-target:lang:ng-Latn-NA,lang:ng-Latn-NA,canonical_language_edition,exact,Oshindonga,ng-Latn-NA,Latn,written_or_multimodal,Namibia,NAM,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,8f0db1a95d65495d4b093d71b037e1fdcdd94aedd85660a9279edd80e0ecb3b3,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",37C726EC82036E408A2B537D45A64B33549AD9873990F448BDD34255EB4100C9
edition-target:lang:ngl-Latn-MZ,lang:ngl-Latn-MZ,canonical_language_edition,exact,eLomwe,ngl-Latn-MZ,Latn,written_or_multimodal,Mozambique,MOZ,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,cda4b07b5fb5dbcd7c33255744ca080b4956095bd6441af2104998a25637aa04,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",4CAD79AF286944951585031E284E43CE480597754162A1CD6704C37B2B53A64A
edition-target:lang:nhr-Latn-BW,lang:nhr-Latn-BW,canonical_language_edition,exact,Naro,nhr-Latn-BW,Latn,written_or_multimodal,Botswana,BWA,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,412bec07995731636a51bb6cdf55e81d2c92c1feac9f920a61a8aaf452b9be84,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",D1517FE961C956171FD66EE7F0798FED70E15093595261E9D14A034994319C8A
edition-target:lang:nio-RU,lang:nio-RU,canonical_language_edition,exact,Nganasan,nio-RU,Cyrl,written_or_multimodal,Russian Arctic and sub-Arctic / Nganasan communities,RUS,294.000000,294.000000,294.000000,294.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,SRC_AMAR_RUS_ROSSTAT_2021,https://rosstat.gov.ru/storage/mediabank/Tom5_tab18_VPN-2020.xlsx,Nganasan people reporting knowledge of Nganasan; ethnic population 693.,2021,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:5461824a3bac510b5f3e77c4,1,auth:canonical:canonical:pop:5461824a3bac510b5f3e77c4,auth:canonical:canonical:pop:5461824a3bac510b5f3e77c4,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:5461824a3bac510b5f3e77c4,legacy_canonical_population,pop:5461824a3bac510b5f3e77c4,language_population_or_context,423e002da72704844bebe61e0058c14af467a3b4617525be3d4d97b6c2957b0e,9a39290d4456379b616c778b866863a6e54cb51dc3470b490ceb76d87750a05b,fbab8c8fa5c8c68d3b07c1b91326097be2dbdd6da4cb5b3f686e55fe8347b627,956DCDC4DAFB2C4056DE3215632201BE1048798D53FBDF695D2C1C9E788484A4,true,false,true,false,POINT,,294,,294,294,0.40000000,0.02802849,0.50000000,0.40000000,0.02817523,0.50000000,0.29955023,0.00000000,0.61955023,0.000000,88.067768,182.147768,1080000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,423e002da72704844bebe61e0058c14af467a3b4617525be3d4d97b6c2957b0e,62.474890,90.916646,91.555941,121.979930,0.000057847120,0.000084182079,0.000084774020,0.000112944380,256,174,204,OUTSIDE,OUTSIDE,203,0.000000,0.000000,202,SOURCE_BOUND_DIRECT_PERSON_ORDER,"Use only with the published definition, reference year, uncertainty, and nonadditivity rule.",63EEDD6340A63C94C68FE0E182707350A012F660BD00924ADBBC7D3AFDA5F595
