compute_estimate_id,candidate_id,standard_compute_model_version,reference_hardware_id,hardware_normalization_version,model_runtime_version,tokenizer_version,qa_target_version,standard_compute_mean,standard_compute_p05,standard_compute_p50,standard_compute_p95,standard_compute_lower_bound,standard_compute_upper_bound,standard_compute_scenario_low,standard_compute_scenario_base,standard_compute_scenario_high,standard_compute_unit,energy_mean,energy_p05,energy_p50,energy_p95,energy_lower_bound,energy_upper_bound,energy_unit,estimate_status,uncertainty_method,draw_set_id,benchmark_source_ids_json,compute_input_set_hash,estimate_row_hash,generated_at_utc
EST:STD-MF-gle_Latn-400K-AUDIO,STD-MF-gle_Latn-400K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,5151501.125354,8768087.705115,18482504.03978,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,a5cae0d5b5ae3be20740d3bbb5b3983309d15221e09fb6b03f71ffc100a0cf41,2026-09-01T00:00:00Z
EST:STD-MF-gle_Latn-400K-CAPTIONS,STD-MF-gle_Latn-400K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3871486.145138,8684635.420515,18987289.21866,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,f573561f8068cce2aeb27275477abafe434daee9b6b4b09778c83d12fbf4b8f9,2026-09-01T00:00:00Z
EST:STD-MF-gle_Latn-400K-NAMED-SIGN,STD-MF-gle_Latn-400K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,4903366.623338,9415589.728515,20543270.69226,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,45d4dabd938394ae1f2093cadd846765d4eeef6aefcc6a5dab06b6ff1e220a66,2026-09-01T00:00:00Z
EST:STD-MF-gle_Latn-400K-COMPLETE-ACCESS,STD-MF-gle_Latn-400K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,6945701.922354,14291767.861115,32670374.35498,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,40fee6f61726139f6ea7a9daa233106bdef8613002bc33b276feb35917fc8074,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-025K-TEXT,STD-MF-glg_Latn-025K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,183993.429052,345736.3697,794552.110826,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,c0ec2aba70e21915438a87fd3a7045fd419648340f7b597e787d60eaddc5e290,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-025K-ACCESSIBLE-PUBLICATION,STD-MF-glg_Latn-025K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,188643.429052,371173.8697,1000552.110826,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,d09bcb5c2ac53a07fb982df93736bd664f1e03c92ace1ae6cbb4cd725ca1738e,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-025K-AUDIO,STD-MF-glg_Latn-025K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,259532.822354,450585.718562,993389.767366,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,e60d75b933d60856c7582a6a13a03b54a49eb45ac1ae20e3574f66b462744105,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-025K-CAPTIONS,STD-MF-glg_Latn-025K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,199896.315539,444735.707525,1002626.187926,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,e5d58b0fc30d7a0aa6be70851fc0f5294b3b14d93deec375af2ab48c43d3ee00,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-025K-NAMED-SIGN,STD-MF-glg_Latn-025K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,247604.975002,477735.4868,1071984.213626,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,43440170a73fdc418b6cccad5ceb81dd3bb8d426ff4c4d8b6cda3fe86eee5c63,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-025K-COMPLETE-ACCESS,STD-MF-glg_Latn-025K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,343697.254791,707021.673487,1684895.947266,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,d89994f4d8ce2a75291217ad5936eef727a592359c7aa6b354305a697a90c284,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-100K-TEXT,STD-MF-glg_Latn-100K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,735973.716206,1382945.478802,3178208.443305,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,523bd171bcd7ee4601d2c8e1e27d0f70a4b3b3d1af52b92c4b7bcfecc67d3acd,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-100K-ACCESSIBLE-PUBLICATION,STD-MF-glg_Latn-100K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,754573.716206,1484695.478802,4002208.443305,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,b1fec2b7815efbcbe1bcea37a0f87130a0e563a77a085ecf1f8a738055fd92a3,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-100K-AUDIO,STD-MF-glg_Latn-100K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,1038131.289414,1802342.874247,3973559.069465,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,e96e89bc08cf8a54ad351fd6477835695ed5f21ca45a92f11501e2dda46069ce,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-100K-CAPTIONS,STD-MF-glg_Latn-100K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,799585.262156,1778942.830102,4010504.751705,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,1d069fe15fcdee3023afed29f287010ad25b8ec5d692634e139f8229a659bf62,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-100K-NAMED-SIGN,STD-MF-glg_Latn-100K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,990419.900006,1910941.947202,4287936.854505,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,585c4f864ef863618bfa4e3e09fae454ae101717e4d850956d89581f8893a00e,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-100K-COMPLETE-ACCESS,STD-MF-glg_Latn-100K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,1374789.019164,2828086.693947,6739583.789065,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,87d87b5238e6e34e5846679e2175e42d2a3eeab1bd6ad3e27cae14001880a18b,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-400K-TEXT,STD-MF-glg_Latn-400K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,2943894.864826,5531781.915207,12712833.77322,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,1f710d3de90f2dee0a39aa23f6e3e12bd1e33a11da87e5939555b578d04857d8,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-400K-ACCESSIBLE-PUBLICATION,STD-MF-glg_Latn-400K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3018294.864826,5938781.915207,16008833.77322,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,73357782bb532aac5786e315580134f30680d79ae5289082c708d968aa433be5,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-400K-AUDIO,STD-MF-glg_Latn-400K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,4152525.157658,7209371.496987,15894236.27786,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,edfdca461c0ede213a3f36a3625c1263bed900895ca30b3f1e20948292f3db2d,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-400K-CAPTIONS,STD-MF-glg_Latn-400K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3198341.048626,7115771.320407,16042019.00682,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,26fe67649f4ee03dbc614e13d903803bf66402272b91d1f479d7882393cece15,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-400K-NAMED-SIGN,STD-MF-glg_Latn-400K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,3961679.600026,7643767.788807,17151747.41802,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,3783372d437da798b735c34bf6b880aaa5544d6dcf2b0999226bf5177d029087,2026-09-01T00:00:00Z
EST:STD-MF-glg_Latn-400K-COMPLETE-ACCESS,STD-MF-glg_Latn-400K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,5499156.076658,11312346.775787,26958335.15626,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,778f36f0e043de45b1c9eace58ab9ce00f7d60cbf15bf7f54e26b77d77a8124e,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-025K-TEXT,STD-MF-grn_Latn-025K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,209882.446108,397526.754877,882703.925546,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,6073c92419b28e6772b3813763defa62c94c2e8cdde1a46ed9c4a024b7398a2d,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-025K-ACCESSIBLE-PUBLICATION,STD-MF-grn_Latn-025K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,214532.446108,422964.254877,1088703.925546,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,2ad73c6521a552c0b12074cd75536b2c3ef5b305f12e0a3ad7db5bb2595a8fe9,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-025K-AUDIO,STD-MF-grn_Latn-025K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,303845.925168,534676.66109,1135412.135526,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,2559fe0bb8d967fb9c7f8557d9853aab50c8fc3d9709228726d8300f6a1fd79b,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-025K-CAPTIONS,STD-MF-grn_Latn-025K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,229756.040733,529374.117127,1164237.848246,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,e04e9b5f9830d3cc84ffd9dcc55401d40b4902d0d979fadea4dd89c39f874b1a,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-025K-NAMED-SIGN,STD-MF-grn_Latn-025K-NAMED-SIGN,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,289376.824608,573323.237877,1258082.489146,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,3b85381019943e5875474878f7a77313c94ec5d6d44d2daca8a59e9442e566c2,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-025K-COMPLETE-ACCESS,STD-MF-grn_Latn-025K-COMPLETE-ACCESS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,407863.898293,867758.00634,1998324.621826,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,319960d6c12c7bf50741d50f76471d16c11285784020317f8f93b7872cf6c3f0,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-100K-TEXT,STD-MF-grn_Latn-100K-TEXT,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,839529.784432,1590107.019509,3530815.702185,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,51e13fac0c8dfc69f2019a827c307581607f4f4678ca0a57bc2a2417136340c3,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-100K-ACCESSIBLE-PUBLICATION,STD-MF-grn_Latn-100K-ACCESSIBLE-PUBLICATION,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,858129.784432,1691857.019509,4354815.702185,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,d0e60fd21fecd716900c8bff461edb673ccdb5817c5c1afd6759701110fd1bf8,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-100K-AUDIO,STD-MF-grn_Latn-100K-AUDIO,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,1215383.700672,2138706.644359,4541648.542105,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,5ecdf86aa68c16b86ccd9ea60bcdb857c31806c2ef8480bc1e0f0184991fda2a,2026-09-01T00:00:00Z
EST:STD-MF-grn_Latn-100K-CAPTIONS,STD-MF-grn_Latn-100K-CAPTIONS,interlanguage/standard-compute/2.0.0,NOT_APPLICABLE_TOKEN_TRAFFIC,NOT_APPLICABLE,VENDOR_NEUTRAL_PLANNING_MODEL,tiktoken-0.11.0:cl100k_base+o200k_base,independent_context_plus_deterministic_qa_v2,,,,,,,919024.162932,2117496.468509,4656951.392985,fresh_equivalent_token_events,,,,,,,NOT_INFERABLE_FROM_TOKEN_EVENTS,MEASURED_REPRESENTATION_WITH_DECLARED_PROCESS_SCENARIOS,coupled_process_cases_plus_target_block_variation,,"[""SRC24"",""SRC25""]",1fcee977fc1335cbb1cfb71cd4a23152265a918171fc4f319185cfb8c7aef723,fe0993ae59352f7a0e7d21e0400b055790d938c0fc816a5358a2a61b2267218f,2026-09-01T00:00:00Z
