intervention_id,intervention_type,intervention_name,target_profiles,output_count,territory_or_scope,portfolio_lane,lane_basis,population_low,population_base,population_high,source_population_low_reported,source_population_high_reported,population_interval_status,population_measure,population_years,population_observation_ids,population_source_ids,profile_authority_source_ids,profile_population_attribution,source_confidence,source_tier,marginal_access_low,marginal_access_base_sensitivity,marginal_access_high,access_factor_status,gross_tokens_low,gross_tokens_base,gross_tokens_high,api_equivalent_usd_base,gross_people_per_million_base_tokens,base_marginal_access_per_million_tokens,conservative_access_per_million_tokens,optimistic_access_per_million_tokens,scarcity_adjusted_access_per_million_tokens,recommended_first_product,recommended_openstax_next_product,recommended_openstax_depth,openstax_next_gross_tokens_low,openstax_next_gross_tokens_base,openstax_next_gross_tokens_high,profile_resolution_status,profile_ranking_treatment,deduplication_rule,evidence_caveat,base_efficiency_rank_low,base_efficiency_rank_high,gross_efficiency_rank_low,gross_efficiency_rank_high,conservative_efficiency_rank_low,conservative_efficiency_rank_high,optimistic_efficiency_rank_low,optimistic_efficiency_rank_high,scarcity_efficiency_rank_low,scarcity_efficiency_rank_high,informative_rank_best,informative_rank_worst,informative_rank_views_available,conservative_view_treatment,admission_lane,admission_lane_rank_low,admission_lane_rank_high,portfolio_position
OBS-GRG-US-015,natural_language_edition,Sisseton-Wahpeton / Eastern Dakota edition in the tribal-college documented University of Minnesota orthography,dak-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,2222,2611,3000,2222,3000,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-015,GRG-S001,S-ACS;S-IANA;S-DAKOTA-DIO;S-DAKOTA-SWC,ACS Dakota pools Eastern and Western varieties; interval is a ceiling for the Sisseton-Wahpeton edition,high,1,0,653,3000,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,641.043,160.322,0.000,3286.818,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: ACS Dakota pools Eastern and Western varieties; interval is a ceiling for the Sisseton-Wahpeton edition Caveat: Western Yankton/Yanktonai coverage is not claimed.",127,127,127,127,1,137,126,126,38,137,126,127,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,126,126,127
OBS-GRG-US-033,natural_language_edition,Q'anjob'al in ALMG normative orthography,kjb-Latn-GT,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,1532,2253,2974,1532,2974,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-033,GRG-S001,,,high,1,0,563,2974,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,553.148,138.226,0.000,3258.332,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",128,128,128,128,1,137,127,127,38,137,127,128,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,128,128,128
OBS-GRG-US-022,natural_language_edition,Kosrae State standard Kosraean,kos-Latn-FM,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,1390,2051,2712,1390,2712,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-022,GRG-S001,,,high,1,0,513,2712,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,503.554,125.950,0.000,2971.283,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",130,130,130,130,1,137,128,128,38,137,128,130,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,128,128,129
OBS-GRG-AU-004,natural_language_edition,Murrinh-Patha community dictionary/school profile,mwf-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,2081,2081,2081,2081,2081,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-004,GRG-S002,,,high,1,0,520,2081,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,510.919,127.668,0.000,2279.956,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",129,129,129,129,1,137,131,131,38,137,129,131,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,129,129,130
OBS-GRG-US-034,natural_language_edition,Maayat'aan (Yucatec Maya) in INALI writing standard,yua-Latn-MX,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,1155,1708,2261,1155,2261,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-034,GRG-S001,,,high,1,0,427,2261,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,419.342,104.835,0.000,2477.165,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",132,132,132,132,1,137,130,130,38,137,130,132,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,130,130,131
OBS-GRG-AU-005,natural_language_edition,Alyawarr community educational profile,aly-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,1951,1951,1951,1951,1951,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-005,GRG-S002,,,high,1,0,488,1951,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,479.002,119.812,0.000,2137.527,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",131,131,131,131,1,137,132,132,38,137,131,132,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,131,131,132
OBS-GRG-US-028,natural_language_edition,Two-output bundle: Aruba official Papiamento spelling plus Curaçao/Bonaire official Papiamentu phonological spelling,pap-Latn-AW|pap-Latn-CW|pap-Latn-BQ,2,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,950,1422,1894,950,1894,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-028,GRG-S001,S-ACS;S-IANA;S-PAP-FACT;S-PAP-AW;S-PAP-CW,US ACS Papiamento does not identify island origin; the one interval is a pooled ceiling and must never be multiplied across outputs,high,1,0,356,1894,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,1825474,8146098,37329142,33.54,174.562,43.702,0.000,1037.539,,FR-2 Formal Reasoning Core,MV-1,D3,3224858,10948036,42147602,resolved_exact_multi_output_bundle,resolved_enumerated_shared_core_bundle; pooled population counted once; 2 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: US ACS Papiamento does not identify island origin; the one interval is a pooled ceiling and must never be multiplied across outputs Caveat: Three deployment tags are preserved while two localized byte editions are costed.",133,133,133,133,1,137,133,133,38,137,133,133,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,133,133,133
OBS-GRG-AU-007,natural_language_edition,Gurindji community dictionary profile,gue-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,623,623,623,623,623,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-007,GRG-S004,,,high,1,0,156,623,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,152.957,38.301,0.000,682.562,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",134,134,134,134,1,137,134,134,38,137,134,134,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,134,134,134
OBS-GRG-AU-010,natural_language_edition,Warumungu community educational profile,wrm-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,424,424,424,424,424,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-010,GRG-S005,,,high,1,0,106,424,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,104.099,26.025,0.000,464.537,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",135,135,135,135,1,137,135,135,38,137,135,135,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,135,135,135
OBS-GRG-AU-008,natural_language_edition,Ngarinyman community educational profile,nbj-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,313,313,313,313,313,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-008,GRG-S004,,,high,1,0,78,313,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,76.847,19.150,0.000,342.925,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",136,136,136,136,1,137,136,136,38,137,136,136,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,136,136,136
OBS-GRG-AU-009,natural_language_edition,Wubuy (source label Nunggubuyu) community profile,nuy-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,283,283,283,283,283,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-009,GRG-S004,,,high,1,0,71,283,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,69.481,17.432,0.000,310.056,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_name_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",137,137,137,137,1,137,137,137,38,137,137,137,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,137,137,137
